RecordID_Int,ParcelNumber,SaleDate,SaleAmount,StreetName,StreetNumber,Unit
55603,610094000,2008/01/08 00:00:00+00,242000,NASSAU ST,802,
55604,610094B00,2014/01/08 00:00:00+00,153000,NASSAU ST,0,
55605,610094B00,2008/01/08 00:00:00+00,242000,NASSAU ST,0,
55606,610094B00,2016/03/18 00:00:00+00,85000,NASSAU ST,0,
55607,610094C00,2010/06/29 00:00:00+00,160500,NASSAU ST,806,
55608,610094C00,2007/07/03 00:00:00+00,65000,NASSAU ST,806,
55609,610094D00,2016/03/16 00:00:00+00,169000,NASSAU ST,808,
55610,610094D00,2007/07/03 00:00:00+00,65000,NASSAU ST,808,
55611,610094D00,2009/05/01 00:00:00+00,170000,NASSAU ST,808,
55612,610095000,1983/05/24 00:00:00+00,185,KNOLL ST,1300,
55613,610095000,1984/08/01 00:00:00+00,50000,KNOLL ST,1300,
55614,610096000,2010/11/05 00:00:00+00,0,KNOLL ST,1302,
55615,610096000,2010/03/04 00:00:00+00,0,KNOLL ST,1302,
55616,610096000,2011/10/24 00:00:00+00,0,KNOLL ST,1302,
55617,610096000,2010/06/15 00:00:00+00,270000,KNOLL ST,1302,
55618,610097000,2011/10/24 00:00:00+00,0,KNOLL ST,1304,
55619,610097000,2010/11/05 00:00:00+00,0,KNOLL ST,1304,
55620,610097000,2010/03/04 00:00:00+00,0,KNOLL ST,1304,
55621,610097000,2010/06/15 00:00:00+00,270000,KNOLL ST,1304,
55622,610098000,2005/07/05 00:00:00+00,150000,KNOLL ST,1306,
55623,610099000,1993/03/31 00:00:00+00,0,MOUNTAIN VIEW ST,1305,
55624,610099000,1993/03/31 00:00:00+00,74466,MOUNTAIN VIEW ST,1305,
55625,610101000,2019/08/02 00:00:00+00,160000,MOUNTAIN VIEW ST,1307,
55626,610101000,1985/06/28 00:00:00+00,41000,MOUNTAIN VIEW ST,1307,
55627,610101000,2004/08/30 00:00:00+00,0,MOUNTAIN VIEW ST,1307,
55628,610102000,2016/12/28 00:00:00+00,0,MOUNTAIN VIEW ST,1309,
55629,610102000,1977/11/10 00:00:00+00,36000,MOUNTAIN VIEW ST,1309,
55630,610102000,2017/06/02 00:00:00+00,206000,MOUNTAIN VIEW ST,1309,
55631,610103000,1978/01/09 00:00:00+00,18000,MOUNTAIN VIEW ST,1311,
55632,610104000,1993/02/11 00:00:00+00,56569,EASTVIEW ST,1806,
55633,610104000,1993/07/07 00:00:00+00,69800,EASTVIEW ST,1806,
55634,610104000,2009/10/05 00:00:00+00,220000,EASTVIEW ST,1806,
55635,610104000,2018/12/14 00:00:00+00,307500,EASTVIEW ST,1806,
55636,610105000,2013/10/08 00:00:00+00,0,EASTVIEW ST,1808,
55637,610105000,2004/04/27 00:00:00+00,0,EASTVIEW ST,1808,
55638,610105000,2013/10/08 00:00:00+00,0,EASTVIEW ST,1808,
55639,610105000,2015/01/07 00:00:00+00,0,EASTVIEW ST,1808,
55640,610105000,1986/01/21 00:00:00+00,51000,EASTVIEW ST,1808,
55641,610106000,1978/06/30 00:00:00+00,34500,EASTVIEW ST,1810,
55642,610106000,2010/09/21 00:00:00+00,0,EASTVIEW ST,1810,
55643,610107000,1988/07/11 00:00:00+00,270847,MONTICELLO RD,1706-08,
55644,610108000,1988/07/11 00:00:00+00,270847,MONTICELLO RD,1712,
55645,610109000,1988/07/11 00:00:00+00,270847,MONTICELLO RD,0,
55646,610110000,1988/07/11 00:00:00+00,270847,MONTICELLO RD,0,
55647,610201000,2005/01/18 00:00:00+00,147500,DARIEN TER,101,
55648,610201000,1999/11/15 00:00:00+00,81500,DARIEN TER,101,
55649,610201000,1998/08/20 00:00:00+00,108500,DARIEN TER,101,
55650,610201000,2006/05/30 00:00:00+00,185900,DARIEN TER,101,
55651,610202000,2008/07/14 00:00:00+00,184000,DARIEN TER,103,
55652,610202000,1999/10/29 00:00:00+00,83900,DARIEN TER,103,
55653,610202000,1998/08/20 00:00:00+00,108500,DARIEN TER,103,
55654,610202000,2003/05/09 00:00:00+00,120000,DARIEN TER,103,
55655,610202000,2006/07/13 00:00:00+00,189500,DARIEN TER,103,
55656,610203000,2018/07/02 00:00:00+00,134000,DARIEN TER,105,
55657,610203000,2005/03/01 00:00:00+00,165000,DARIEN TER,105,
55658,610203000,2007/09/25 00:00:00+00,0,DARIEN TER,105,
55659,610203000,1998/08/20 00:00:00+00,108500,DARIEN TER,105,
55660,610203000,1999/07/30 00:00:00+00,83475,DARIEN TER,105,
55661,610203000,2001/12/03 00:00:00+00,103500,DARIEN TER,105,
55662,610203000,2000/06/01 00:00:00+00,88000,DARIEN TER,105,
55663,610203000,2009/10/09 00:00:00+00,140000,DARIEN TER,105,
55664,610204000,1998/08/20 00:00:00+00,108500,DARIEN TER,107,
55665,610204000,2013/07/12 00:00:00+00,122000,DARIEN TER,107,
55666,610204000,2007/04/25 00:00:00+00,182000,DARIEN TER,107,
55667,610204000,1999/11/02 00:00:00+00,81900,DARIEN TER,107,
55668,610204000,2012/11/13 00:00:00+00,0,DARIEN TER,107,
55669,610205000,1999/10/29 00:00:00+00,83900,DARIEN TER,109,
55670,610205000,1998/08/20 00:00:00+00,108500,DARIEN TER,109,
55671,610205000,2002/10/31 00:00:00+00,0,DARIEN TER,109,
55672,610205000,2004/11/03 00:00:00+00,162000,DARIEN TER,109,
55673,610206000,2012/02/21 00:00:00+00,114600,DARIEN TER,111,
55674,610206000,2004/04/14 00:00:00+00,143000,DARIEN TER,111,
55675,610206000,1999/04/30 00:00:00+00,80860,DARIEN TER,111,
55676,610206000,1998/08/20 00:00:00+00,108500,DARIEN TER,111,
55677,610206000,2002/11/01 00:00:00+00,96000,DARIEN TER,111,
55678,610206000,2007/05/01 00:00:00+00,180000,DARIEN TER,111,
55679,610207000,1998/08/20 00:00:00+00,108500,DARIEN TER,113,
55680,610207000,2003/12/19 00:00:00+00,135000,DARIEN TER,113,
55681,610207000,1999/10/15 00:00:00+00,81500,DARIEN TER,113,
55682,610208000,2003/07/07 00:00:00+00,147900,GREENWICH CT,100,
55683,610208000,2000/03/28 00:00:00+00,93500,GREENWICH CT,100,
55684,610208000,2010/01/19 00:00:00+00,126650,GREENWICH CT,100,
55685,610208000,1999/08/10 00:00:00+00,93000,GREENWICH CT,100,
55686,610208000,2010/08/13 00:00:00+00,115000,GREENWICH CT,100,
55687,610209000,1999/08/10 00:00:00+00,93000,GREENWICH CT,102,
55688,610209000,2000/05/22 00:00:00+00,88900,GREENWICH CT,102,
55689,610209000,2004/01/29 00:00:00+00,137400,GREENWICH CT,102,
55690,610209000,2002/05/23 00:00:00+00,118000,GREENWICH CT,102,
55691,610209000,2017/12/13 00:00:00+00,174900,GREENWICH CT,102,
55692,610210000,1999/08/10 00:00:00+00,93000,GREENWICH CT,104,
55693,610210000,2013/05/06 00:00:00+00,0,GREENWICH CT,104,
55694,610210000,2016/05/26 00:00:00+00,169000,GREENWICH CT,104,
55695,610210000,2001/06/25 00:00:00+00,0,GREENWICH CT,104,
55696,610210000,2000/02/14 00:00:00+00,92485,GREENWICH CT,104,
55697,610210000,2008/05/30 00:00:00+00,200000,GREENWICH CT,104,
55698,610210000,2002/06/12 00:00:00+00,122900,GREENWICH CT,104,
55699,610211000,2000/01/14 00:00:00+00,92900,GREENWICH CT,106,
55700,610211000,2018/09/10 00:00:00+00,187254,GREENWICH CT,106,
55701,610211000,1999/08/10 00:00:00+00,93000,GREENWICH CT,106,
55702,610212000,2009/05/05 00:00:00+00,150000,GREENWICH CT,108,
55703,610212000,1999/11/08 00:00:00+00,93650,GREENWICH CT,108,
55704,610212000,1999/08/10 00:00:00+00,93000,GREENWICH CT,108,
55705,610212000,2018/08/10 00:00:00+00,184500,GREENWICH CT,108,
55706,610213000,2018/05/23 00:00:00+00,218500,GREENWICH CT,110,
55707,610213000,1999/08/10 00:00:00+00,93000,GREENWICH CT,110,
55708,610213000,1999/11/08 00:00:00+00,94500,GREENWICH CT,110,
55709,610214000,1999/08/18 00:00:00+00,91500,GREENWICH CT,112,
55710,610214000,2005/02/07 00:00:00+00,170000,GREENWICH CT,112,
55711,610214000,2015/04/24 00:00:00+00,164950,GREENWICH CT,112,
55712,610214000,1998/09/17 00:00:00+00,62000,GREENWICH CT,112,
55713,610215000,2006/07/28 00:00:00+00,202500,GREENWICH CT,114,
55714,610215000,1999/06/30 00:00:00+00,89900,GREENWICH CT,114,
55715,610215000,1998/09/17 00:00:00+00,62000,GREENWICH CT,114,
55716,610215000,2002/12/16 00:00:00+00,125000,GREENWICH CT,114,
55717,610215000,2007/03/15 00:00:00+00,189500,GREENWICH CT,114,
55718,610216000,1999/07/01 00:00:00+00,95200,GREENWICH CT,116,
55719,610216000,1998/09/17 00:00:00+00,62000,GREENWICH CT,116,
55720,610217000,1998/09/17 00:00:00+00,62000,GREENWICH CT,118,
55721,610217000,1999/08/26 00:00:00+00,90500,GREENWICH CT,118,
55722,610217000,2006/07/17 00:00:00+00,205000,GREENWICH CT,118,
55723,610217000,2005/07/29 00:00:00+00,185400,GREENWICH CT,118,
55724,610217000,2019/06/14 00:00:00+00,250750,GREENWICH CT,118,
55725,610218000,1999/10/28 00:00:00+00,124000,GREENWICH CT,129,
55726,610218000,2000/05/19 00:00:00+00,84900,GREENWICH CT,129,
55727,610218000,2017/05/24 00:00:00+00,163000,GREENWICH CT,129,
55728,610218000,1999/11/24 00:00:00+00,0,GREENWICH CT,129,
55729,610218000,2003/04/08 00:00:00+00,123000,GREENWICH CT,129,
55730,610218000,2012/09/07 00:00:00+00,159268,GREENWICH CT,129,
55731,610218000,2012/11/30 00:00:00+00,105000,GREENWICH CT,129,
55732,610218000,2006/06/08 00:00:00+00,187000,GREENWICH CT,129,
55733,610219000,2007/10/31 00:00:00+00,175000,GREENWICH CT,127,
55734,610219000,1999/10/28 00:00:00+00,124000,GREENWICH CT,127,
55735,610219000,2002/03/25 00:00:00+00,96000,GREENWICH CT,127,
55736,610219000,2000/04/28 00:00:00+00,79900,GREENWICH CT,127,
55737,610219000,1999/11/24 00:00:00+00,0,GREENWICH CT,127,
55738,610220000,1999/11/24 00:00:00+00,0,GREENWICH CT,125,
55739,610220000,1999/10/28 00:00:00+00,124000,GREENWICH CT,125,
55740,610220000,2003/01/03 00:00:00+00,117300,GREENWICH CT,125,
55741,610220000,2000/04/05 00:00:00+00,83900,GREENWICH CT,125,
55742,610220000,2004/08/05 00:00:00+00,155400,GREENWICH CT,125,
55743,610221000,2001/08/15 00:00:00+00,93000,GREENWICH CT,123,
55744,610221000,2000/02/03 00:00:00+00,83375,GREENWICH CT,123,
55745,610221000,1999/11/24 00:00:00+00,0,GREENWICH CT,123,
55746,610221000,1999/10/28 00:00:00+00,124000,GREENWICH CT,123,
55747,610222000,2000/03/28 00:00:00+00,86400,GREENWICH CT,121,
55748,610222000,2004/08/09 00:00:00+00,160000,GREENWICH CT,121,
55749,610222000,2014/06/20 00:00:00+00,129000,GREENWICH CT,121,
55750,610222000,2018/10/16 00:00:00+00,190000,GREENWICH CT,121,
55751,610222000,2003/09/30 00:00:00+00,139000,GREENWICH CT,121,
55752,610222000,2003/01/31 00:00:00+00,0,GREENWICH CT,121,
55753,610222000,1999/11/24 00:00:00+00,0,GREENWICH CT,121,
55754,610222000,1999/10/28 00:00:00+00,124000,GREENWICH CT,121,
55755,610223000,1999/11/24 00:00:00+00,0,GREENWICH CT,119,
55756,610223000,1999/10/28 00:00:00+00,124000,GREENWICH CT,119,
55757,610223000,2000/01/28 00:00:00+00,79900,GREENWICH CT,119,
55758,610224000,2000/03/30 00:00:00+00,84900,GREENWICH CT,117,
55759,610224000,2005/01/19 00:00:00+00,0,GREENWICH CT,117,
55760,610224000,1999/10/28 00:00:00+00,124000,GREENWICH CT,117,
55761,610224000,2018/09/24 00:00:00+00,155000,GREENWICH CT,117,
55762,610224000,1999/11/24 00:00:00+00,0,GREENWICH CT,117,
55763,610225000,2007/05/30 00:00:00+00,193500,GREENWICH CT,115,
55764,610225000,2000/02/09 00:00:00+00,124000,GREENWICH CT,115,
55765,610225000,2000/06/23 00:00:00+00,89100,GREENWICH CT,115,
55766,610226000,2003/03/21 00:00:00+00,120900,GREENWICH CT,113,
55767,610226000,2006/01/31 00:00:00+00,172500,GREENWICH CT,113,
55768,610226000,2010/04/19 00:00:00+00,0,GREENWICH CT,113,
55769,610226000,2015/11/24 00:00:00+00,137000,GREENWICH CT,113,
55770,610226000,2000/02/09 00:00:00+00,124000,GREENWICH CT,113,
55771,610226000,2000/06/05 00:00:00+00,79900,GREENWICH CT,113,
55772,610226000,2003/01/13 00:00:00+00,90500,GREENWICH CT,113,
55773,610226000,2011/03/03 00:00:00+00,0,GREENWICH CT,113,
55774,610227000,2000/02/09 00:00:00+00,124000,GREENWICH CT,111,
55775,610227000,2001/07/10 00:00:00+00,94500,GREENWICH CT,111,
55776,610227000,2018/11/15 00:00:00+00,0,GREENWICH CT,111,
55777,610227000,2000/05/26 00:00:00+00,85400,GREENWICH CT,111,
55778,610227000,2004/05/28 00:00:00+00,148000,GREENWICH CT,111,
55779,610228000,2007/10/31 00:00:00+00,150000,GREENWICH CT,109,
55780,610228000,2018/03/06 00:00:00+00,167000,GREENWICH CT,109,
55781,610228000,2009/06/01 00:00:00+00,160000,GREENWICH CT,109,
55782,610228000,2000/06/02 00:00:00+00,79900,GREENWICH CT,109,
55783,610228000,2000/02/09 00:00:00+00,124000,GREENWICH CT,109,
55784,610229000,2000/02/09 00:00:00+00,124000,GREENWICH CT,107,
55785,610229000,2003/04/30 00:00:00+00,115000,GREENWICH CT,107,
55786,610229000,2006/06/22 00:00:00+00,184900,GREENWICH CT,107,
55787,610229000,2000/06/30 00:00:00+00,79900,GREENWICH CT,107,
55788,610229000,2014/01/09 00:00:00+00,124000,GREENWICH CT,107,
55789,610230000,2000/06/22 00:00:00+00,86900,GREENWICH CT,105,
55790,610230000,2009/05/15 00:00:00+00,158000,GREENWICH CT,105,
55791,610230000,2000/02/09 00:00:00+00,124000,GREENWICH CT,105,
55792,610231000,2000/02/09 00:00:00+00,124000,GREENWICH CT,103,
55793,610231000,2006/04/14 00:00:00+00,0,GREENWICH CT,103,
55794,610231000,2000/04/14 00:00:00+00,79900,GREENWICH CT,103,
55795,610231000,2005/12/28 00:00:00+00,0,GREENWICH CT,103,
55796,610232000,2007/11/06 00:00:00+00,175000,GREENWICH CT,101,
55797,610232000,2000/05/01 00:00:00+00,84900,GREENWICH CT,101,
55798,610232000,2002/05/31 00:00:00+00,102900,GREENWICH CT,101,
55799,610232000,2004/12/20 00:00:00+00,0,GREENWICH CT,101,
55800,610232000,2000/02/09 00:00:00+00,124000,GREENWICH CT,101,
55801,610233000,2007/12/20 00:00:00+00,203000,WATERBURY CT,100,
55802,610233000,2001/03/30 00:00:00+00,101900,WATERBURY CT,100,
55803,610233000,2000/12/21 00:00:00+00,136467,WATERBURY CT,100,
55804,610233000,2003/07/14 00:00:00+00,154600,WATERBURY CT,100,
55805,610234000,2002/09/24 00:00:00+00,125700,WATERBURY CT,102,
55806,610234000,2004/05/26 00:00:00+00,0,WATERBURY CT,102,
55807,610234000,2001/04/06 00:00:00+00,96859,WATERBURY CT,102,
55808,610234000,2010/08/25 00:00:00+00,160800,WATERBURY CT,102,
55809,610234000,2000/12/21 00:00:00+00,136467,WATERBURY CT,102,
55810,610234000,2004/12/10 00:00:00+00,179000,WATERBURY CT,102,
55811,610235000,2000/12/21 00:00:00+00,136467,WATERBURY CT,104,
55812,610235000,2004/04/02 00:00:00+00,162550,WATERBURY CT,104,
55813,610235000,2001/05/15 00:00:00+00,109500,WATERBURY CT,104,
55814,610236000,2000/12/21 00:00:00+00,136467,WATERBURY CT,106,
55815,610236000,2001/03/16 00:00:00+00,109150,WATERBURY CT,106,
55816,610236000,2004/05/06 00:00:00+00,162000,WATERBURY CT,106,
55817,610237000,2007/07/30 00:00:00+00,196000,WATERBURY CT,108,
55818,610237000,2001/06/11 00:00:00+00,99320,WATERBURY CT,108,
55819,610237000,2014/12/04 00:00:00+00,135000,WATERBURY CT,108,
55820,610237000,2015/08/03 00:00:00+00,145000,WATERBURY CT,108,
55821,610237000,2004/05/04 00:00:00+00,146900,WATERBURY CT,108,
55822,610237000,2000/12/21 00:00:00+00,136467,WATERBURY CT,108,
55823,610238000,2001/03/23 00:00:00+00,102375,WATERBURY CT,110,
55824,610238000,2008/05/28 00:00:00+00,193000,WATERBURY CT,110,
55825,610238000,2014/07/21 00:00:00+00,164000,WATERBURY CT,110,
55826,610238000,2000/12/21 00:00:00+00,136467,WATERBURY CT,110,
55827,610239000,2001/03/05 00:00:00+00,98500,WATERBURY CT,112,
55828,610239000,2000/12/21 00:00:00+00,136467,WATERBURY CT,112,
55829,610240000,2001/03/02 00:00:00+00,99900,WATERBURY CT,114,
55830,610240000,2002/06/17 00:00:00+00,100000,WATERBURY CT,114,
55831,610240000,2015/06/18 00:00:00+00,164950,WATERBURY CT,114,
55832,610240000,2000/12/21 00:00:00+00,136467,WATERBURY CT,114,
55833,610240000,2003/09/16 00:00:00+00,135000,WATERBURY CT,114,
55834,610241000,2000/12/21 00:00:00+00,136467,WATERBURY CT,116,
55835,610241000,2001/05/30 00:00:00+00,109854,WATERBURY CT,116,
55836,610242000,2000/12/21 00:00:00+00,136467,WATERBURY CT,118,
55837,610242000,2006/06/16 00:00:00+00,193650,WATERBURY CT,118,
55838,610242000,2001/06/04 00:00:00+00,100900,WATERBURY CT,118,
55839,610242000,2010/11/15 00:00:00+00,155000,WATERBURY CT,118,
55840,610242000,2003/06/03 00:00:00+00,135500,WATERBURY CT,118,
55841,610243000,2003/07/31 00:00:00+00,133000,WATERBURY CT,120,
55842,610243000,2000/12/21 00:00:00+00,136467,WATERBURY CT,120,
55843,610243000,2005/12/13 00:00:00+00,184300,WATERBURY CT,120,
55844,610243000,2001/06/01 00:00:00+00,89075,WATERBURY CT,120,
55845,610244000,2000/12/21 00:00:00+00,136467,WATERBURY CT,122,
55846,610244000,2005/06/22 00:00:00+00,179500,WATERBURY CT,122,
55847,610244000,2001/05/16 00:00:00+00,97280,WATERBURY CT,122,
55848,610244000,2007/06/29 00:00:00+00,188000,WATERBURY CT,122,
55849,610245000,2004/08/20 00:00:00+00,163500,WATERBURY CT,124,
55850,610245000,2000/12/21 00:00:00+00,136467,WATERBURY CT,124,
55851,610245000,2019/12/23 00:00:00+00,190500,WATERBURY CT,124,
55852,610245000,2001/06/11 00:00:00+00,91000,WATERBURY CT,124,
55853,610246000,2018/08/21 00:00:00+00,180000,WATERBURY CT,126,
55854,610246000,2005/07/15 00:00:00+00,168000,WATERBURY CT,126,
55855,610246000,2007/04/26 00:00:00+00,189900,WATERBURY CT,126,
55856,610246000,2000/12/21 00:00:00+00,136467,WATERBURY CT,126,
55857,610246000,2001/05/16 00:00:00+00,88100,WATERBURY CT,126,
55858,610247000,2003/12/11 00:00:00+00,146100,WATERBURY CT,128,
55859,610247000,2000/12/21 00:00:00+00,136467,WATERBURY CT,128,
55860,610247000,2001/05/31 00:00:00+00,105664,WATERBURY CT,128,
55861,610247000,2018/08/29 00:00:00+00,200000,WATERBURY CT,128,
55862,610248000,2014/09/15 00:00:00+00,157000,WATERBURY CT,130,
55863,610248000,2001/06/29 00:00:00+00,108700,WATERBURY CT,130,
55864,610248000,2005/11/23 00:00:00+00,0,WATERBURY CT,130,
55865,610248000,2000/12/21 00:00:00+00,136467,WATERBURY CT,130,
55866,610249000,2001/06/29 00:00:00+00,91500,WATERBURY CT,131,
55867,610249000,2001/01/04 00:00:00+00,136467,WATERBURY CT,131,
55868,610249000,2016/09/28 00:00:00+00,161000,WATERBURY CT,131,
55869,610249000,2014/07/29 00:00:00+00,148000,WATERBURY CT,131,
55870,610249000,2019/03/08 00:00:00+00,195000,WATERBURY CT,131,
55871,610250000,2004/02/09 00:00:00+00,0,WATERBURY CT,129,
55872,610250000,2005/04/14 00:00:00+00,167500,WATERBURY CT,129,
55873,610250000,2001/01/04 00:00:00+00,136467,WATERBURY CT,129,
55874,610250000,2003/06/03 00:00:00+00,0,WATERBURY CT,129,
55875,610250000,2001/07/02 00:00:00+00,85500,WATERBURY CT,129,
55876,610250000,2016/08/09 00:00:00+00,158000,WATERBURY CT,129,
55877,610251000,2004/01/30 00:00:00+00,135000,WATERBURY CT,127,
55878,610251000,2001/01/04 00:00:00+00,136467,WATERBURY CT,127,
55879,610251000,2001/09/06 00:00:00+00,90500,WATERBURY CT,127,
55880,610252000,2001/07/19 00:00:00+00,87580,WATERBURY CT,125,
55881,610252000,2001/01/04 00:00:00+00,136467,WATERBURY CT,125,
55882,610252000,2013/10/21 00:00:00+00,0,WATERBURY CT,125,
55883,610253000,2001/07/18 00:00:00+00,87080,WATERBURY CT,123,
55884,610253000,2006/07/28 00:00:00+00,178500,WATERBURY CT,123,
55885,610253000,2003/06/04 00:00:00+00,122000,WATERBURY CT,123,
55886,610253000,2001/01/04 00:00:00+00,136467,WATERBURY CT,123,
55887,610254000,2001/01/04 00:00:00+00,136467,WATERBURY CT,121,
55888,610254000,2001/07/31 00:00:00+00,94275,WATERBURY CT,121,
55889,610254000,2008/09/02 00:00:00+00,183500,WATERBURY CT,121,
55890,610254000,2006/05/30 00:00:00+00,188500,WATERBURY CT,121,
55891,610255000,2001/07/31 00:00:00+00,87080,WATERBURY CT,119,
55892,610255000,2006/07/10 00:00:00+00,185000,WATERBURY CT,119,
55893,610255000,2001/01/04 00:00:00+00,136467,WATERBURY CT,119,
55894,610255000,2004/04/15 00:00:00+00,145000,WATERBURY CT,119,
55895,610256000,2001/01/04 00:00:00+00,136467,WATERBURY CT,117,
55896,610256000,2011/04/15 00:00:00+00,105000,WATERBURY CT,117,
55897,610256000,2018/05/08 00:00:00+00,168000,WATERBURY CT,117,
55898,610256000,2019/02/26 00:00:00+00,0,WATERBURY CT,117,
55899,610256000,2011/06/10 00:00:00+00,132500,WATERBURY CT,117,
55900,610256000,2001/08/03 00:00:00+00,95580,WATERBURY CT,117,
55901,610256000,2007/07/03 00:00:00+00,190000,WATERBURY CT,117,
55902,610257000,2006/08/08 00:00:00+00,189900,WATERBURY CT,115,
55903,610257000,2000/11/07 00:00:00+00,136467,WATERBURY CT,115,
55904,610257000,2001/03/27 00:00:00+00,90500,WATERBURY CT,115,
55905,610257000,2012/07/19 00:00:00+00,125000,WATERBURY CT,115,
55906,610257000,2012/02/13 00:00:00+00,210916,WATERBURY CT,115,
55907,610258000,2004/05/21 00:00:00+00,159900,WATERBURY CT,113,
55908,610258000,2008/08/05 00:00:00+00,0,WATERBURY CT,113,
55909,610258000,2002/01/04 00:00:00+00,98000,WATERBURY CT,113,
55910,610258000,2006/02/28 00:00:00+00,173000,WATERBURY CT,113,
55911,610258000,2001/02/27 00:00:00+00,91900,WATERBURY CT,113,
55912,610258000,2000/11/07 00:00:00+00,136467,WATERBURY CT,113,
55913,610259000,2000/11/07 00:00:00+00,136467,WATERBURY CT,111,
55914,610259000,2017/02/27 00:00:00+00,160500,WATERBURY CT,111,
55915,610259000,2020/04/29 00:00:00+00,197000,WATERBURY CT,111,
55916,610259000,2017/06/20 00:00:00+00,0,WATERBURY CT,111,
55917,610259000,2007/05/29 00:00:00+00,184900,WATERBURY CT,111,
55918,610259000,2001/05/30 00:00:00+00,91080,WATERBURY CT,111,
55919,610259000,2017/06/09 00:00:00+00,0,WATERBURY CT,111,
55920,610259000,2004/06/25 00:00:00+00,146000,WATERBURY CT,111,
55921,610260000,2005/07/20 00:00:00+00,180000,WATERBURY CT,109,
55922,610260000,2000/11/07 00:00:00+00,136467,WATERBURY CT,109,
55923,610260000,2014/07/22 00:00:00+00,125084,WATERBURY CT,109,
55924,610260000,2015/07/09 00:00:00+00,130000,WATERBURY CT,109,
55925,610260000,2001/01/23 00:00:00+00,90090,WATERBURY CT,109,
55926,610261000,2001/03/01 00:00:00+00,86100,WATERBURY CT,107,
55927,610261000,2003/12/11 00:00:00+00,120000,WATERBURY CT,107,
55928,610261000,2000/11/07 00:00:00+00,136467,WATERBURY CT,107,
55929,610261000,2004/02/09 00:00:00+00,140500,WATERBURY CT,107,
55930,610261000,2001/09/14 00:00:00+00,93900,WATERBURY CT,107,
55931,610262000,2001/06/06 00:00:00+00,93200,WATERBURY CT,105,
55932,610262000,2000/11/07 00:00:00+00,136467,WATERBURY CT,105,
55933,610263000,2003/08/01 00:00:00+00,127500,WATERBURY CT,103,
55934,610263000,2000/11/07 00:00:00+00,136467,WATERBURY CT,103,
55935,610263000,2006/08/01 00:00:00+00,180000,WATERBURY CT,103,
55936,610263000,2001/03/28 00:00:00+00,87210,WATERBURY CT,103,
55937,610263000,2016/08/18 00:00:00+00,145000,WATERBURY CT,103,
55938,610264000,2015/09/01 00:00:00+00,149900,WATERBURY CT,101,
55939,610264000,2010/05/28 00:00:00+00,159500,WATERBURY CT,101,
55940,610264000,2001/12/18 00:00:00+00,103900,WATERBURY CT,101,
55941,610264000,2000/11/07 00:00:00+00,136467,WATERBURY CT,101,
55942,610264000,2001/01/22 00:00:00+00,90500,WATERBURY CT,101,
55943,610264000,2004/05/18 00:00:00+00,155500,WATERBURY CT,101,
55944,610265000,2002/05/15 00:00:00+00,106580,HARTFORD CT,100,
55945,610265000,2009/06/09 00:00:00+00,140000,HARTFORD CT,100,
55946,610265000,2015/07/14 00:00:00+00,146900,HARTFORD CT,100,
55947,610265000,2008/12/29 00:00:00+00,132495,HARTFORD CT,100,
55948,610265000,2001/11/12 00:00:00+00,130435,HARTFORD CT,100,
55949,610265000,2001/05/21 00:00:00+00,0,HARTFORD CT,100,
55950,610265A00,2001/05/21 00:00:00+00,0,MONTICELLO RD,0,
55951,610265A00,2010/03/11 00:00:00+00,0,MONTICELLO RD,0,
55952,610266000,2004/02/02 00:00:00+00,142500,HARTFORD CT,102,
55953,610266000,2001/05/21 00:00:00+00,0,HARTFORD CT,102,
55954,610266000,2001/11/12 00:00:00+00,130435,HARTFORD CT,102,
55955,610266000,2019/01/07 00:00:00+00,150000,HARTFORD CT,102,
55956,610266000,2002/05/02 00:00:00+00,101600,HARTFORD CT,102,
55957,610267000,2001/11/12 00:00:00+00,130435,HARTFORD CT,104,
55958,610267000,2001/05/21 00:00:00+00,0,HARTFORD CT,104,
55959,610267000,2002/04/10 00:00:00+00,107792,HARTFORD CT,104,
55960,610268000,2003/12/11 00:00:00+00,100000,HARTFORD CT,106,
